config,scene,renderer_name,runner_status,runner_run_index,runner_repeat,total_time_avg_ms,total_time_median_ms,total_time_p90_ms,total_time_p99_ms,param_alu_calc_count,param_camera_far_z,param_camera_filepath,param_camera_fov,param_camera_keyframe_interval,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_mode,param_camera_near_z,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_capture_fps,param_capture_frames,param_capture_stride,param_gbuffer_cnt,param_geometry_count,param_geometry_div,param_key_frame,param_material_assign_diversity,param_material_assign_locality,param_material_assign_max_open,param_material_assign_strategy,param_material_count,param_measure_frames,param_object_count,param_overdraw_count,param_profile_window_frames,param_radius,param_renderer_variant,param_scene_importer,param_scene_path,param_scene_variant,param_seed,param_texture_count,param_texture_sampling_count,param_texture_size,param_to_load_texture,param_to_remain_only_in_camera,param_to_set_start_frame,param_to_use_scene,param_use_vfc,param_variable,param_vsync,param_warmup_frames,param_window_height,param_window_width,param_xy_minmax,param_z_max,param_z_min,pass_name_0,pass_0_time_avg_ms,pass_name_1,pass_1_time_avg_ms,pass_name_2,pass_2_time_avg_ms,pass_name_3,pass_3_time_avg_ms,pass_name_4,pass_4_time_avg_ms,pass_name_5,pass_5_time_avg_ms,pass_name_6,pass_6_time_avg_ms,pass_name_7,pass_7_time_avg_ms,pass_name_8,pass_8_time_avg_ms,pass_name_9,pass_9_time_avg_ms,pass_name_10,pass_10_time_avg_ms,pass_name_11,pass_11_time_avg_ms,pass_name_12,pass_12_time_avg_ms,pass_name_13,pass_13_time_avg_ms,pass_name_14,pass_14_time_avg_ms,pass_name_15,pass_15_time_avg_ms,pass_name_16,pass_16_time_avg_ms,pass_name_17,pass_17_time_avg_ms,pass_name_18,pass_18_time_avg_ms,pass_name_19,pass_19_time_avg_ms,pass_name_20,pass_20_time_avg_ms,pass_name_21,pass_21_time_avg_ms,pass_name_22,pass_22_time_avg_ms,pass_name_23,pass_23_time_avg_ms,pass_name_24,pass_24_time_avg_ms,pass_name_25,pass_25_time_avg_ms,pass_name_26,pass_26_time_avg_ms,pass_name_27,pass_27_time_avg_ms,pass_name_28,pass_28_time_avg_ms,pass_name_29,pass_29_time_avg_ms,pass_name_30,pass_30_time_avg_ms,pass_name_31,pass_31_time_avg_ms
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,1,0,0.37703,0.37677,0.38035,0.38259,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.0,64,0,1,600,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37703,visibility,0.03197,visutil_histogram,0.02616,visutil_prefix,0.00205,visutil_flatten,0.03541,gbuffer,0.13242,lighting,0.08733,tonemap,0.02916,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,2,0,0.37768,0.37798,0.38048,0.38282,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.0,64,0,1,600,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37768,visibility,0.03205,visutil_histogram,0.02618,visutil_prefix,0.00205,visutil_flatten,0.03541,gbuffer,0.13237,lighting,0.08733,tonemap,0.02919,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,3,0,0.37626,0.37610,0.37885,0.38253,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.25,64,0,1,600,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37626,visibility,0.03168,visutil_histogram,0.02615,visutil_prefix,0.00205,visutil_flatten,0.03530,gbuffer,0.13216,lighting,0.08734,tonemap,0.02919,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,4,0,0.37594,0.37600,0.37875,0.38230,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.25,64,0,1,600,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37594,visibility,0.03147,visutil_histogram,0.02608,visutil_prefix,0.00205,visutil_flatten,0.03527,gbuffer,0.13229,lighting,0.08734,tonemap,0.02922,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,5,0,0.37611,0.37616,0.37875,0.38262,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.25,64,0,1,600,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37611,visibility,0.03149,visutil_histogram,0.02612,visutil_prefix,0.00205,visutil_flatten,0.03528,gbuffer,0.13226,lighting,0.08742,tonemap,0.02921,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,6,0,0.37356,0.37386,0.37667,0.38006,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.5,64,0,1,600,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37356,visibility,0.03045,visutil_histogram,0.02579,visutil_prefix,0.00205,visutil_flatten,0.03477,gbuffer,0.13161,lighting,0.08731,tonemap,0.02927,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,7,0,0.37429,0.37421,0.37731,0.38048,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.5,64,0,1,600,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37429,visibility,0.03048,visutil_histogram,0.02583,visutil_prefix,0.00205,visutil_flatten,0.03480,gbuffer,0.13168,lighting,0.08768,tonemap,0.02925,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,8,0,0.37417,0.37418,0.37779,0.38240,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.5,64,0,1,600,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37417,visibility,0.03057,visutil_histogram,0.02583,visutil_prefix,0.00205,visutil_flatten,0.03479,gbuffer,0.13169,lighting,0.08741,tonemap,0.02926,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,9,0,0.37067,0.37037,0.37392,0.37626,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.75,64,0,1,600,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37067,visibility,0.02919,visutil_histogram,0.02528,visutil_prefix,0.00205,visutil_flatten,0.03387,gbuffer,0.13121,lighting,0.08726,tonemap,0.02941,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,10,0,0.37067,0.37053,0.37309,0.37664,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.75,64,0,1,600,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37067,visibility,0.02920,visutil_histogram,0.02522,visutil_prefix,0.00205,visutil_flatten,0.03381,gbuffer,0.13105,lighting,0.08720,tonemap,0.02948,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,11,0,0.37053,0.37034,0.37318,0.37654,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,0.75,64,0,1,600,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.37053,visibility,0.02919,visutil_histogram,0.02533,visutil_prefix,0.00205,visutil_flatten,0.03385,gbuffer,0.13100,lighting,0.08731,tonemap,0.02939,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,12,0,0.36468,0.36448,0.36806,0.37136,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,1.0,64,0,1,600,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.36468,visibility,0.02730,visutil_histogram,0.02465,visutil_prefix,0.00205,visutil_flatten,0.03236,gbuffer,0.12987,lighting,0.08718,tonemap,0.02952,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,13,0,0.36448,0.36442,0.36787,0.37110,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,1.0,64,0,1,600,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.36448,visibility,0.02733,visutil_histogram,0.02459,visutil_prefix,0.00205,visutil_flatten,0.03231,gbuffer,0.12984,lighting,0.08717,tonemap,0.02963,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
10_synth_locality_fixed64.json,Synthetic,DonutVisGBuffer,success,14,0,0.36546,0.36579,0.36851,0.37168,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,1.0,1.0,64,0,1,600,1,0,60,0.5,9,auto,unused,1,2,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.36546,visibility,0.02734,visutil_histogram,0.02475,visutil_prefix,0.00205,visutil_flatten,0.03232,gbuffer,0.13006,lighting,0.08754,tonemap,0.02945,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
11_synth_diversity_fixed64.json,Synthetic,DonutVisGBuffer,success,0,0,0.32962,0.32950,0.33194,0.33501,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.0,0.0,64,0,1,600,1,0,60,0.5,9,auto,unused,1,0,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.32962,visibility,0.02692,visutil_histogram,0.02275,visutil_prefix,0.00205,visutil_flatten,0.03052,gbuffer,0.09840,lighting,0.08833,tonemap,0.02972,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
11_synth_diversity_fixed64.json,Synthetic,DonutVisGBuffer,success,1,0,0.32962,0.32957,0.33190,0.33405,100,1000,../../../../../scripts/standard_camera.csv,0.785,10,0.0,0.0,0.0,0,0.1,0.0,0.0,-3,60,0,1,1,1,64,0,0.0,0.0,64,0,1,600,1,0,60,0.5,9,auto,unused,1,1,1,1,256,0,0,0,0,0,0,0,120,1080,1920,1.0,1.0,-1.0,total,0.32962,visibility,0.02692,visutil_histogram,0.02285,visutil_prefix,0.00206,visutil_flatten,0.03051,gbuffer,0.09818,lighting,0.08821,tonemap,0.02973,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000
