run-id,run-name,output-filepath,renderer-variant,visibility-debug-mode,donut-linear-gbuffer,variable,to-use-scene,to-load-texture,use-vfc,scene-variant,scene-importer,scene-path,warmup-frames,measure-frames,auto-terminate,vsync,camera-mode,camera-filepath,camera-keyframe-interval,to-set-start-frame,key-frame,profile-window-frames,capture-frames,capture-output-dir,capture-stride,capture-fps,window-width,window-height,seed,material-assign-strategy,material-assign-max-open,material-assign-locality,material-assign-diversity,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,to-remain-only-in-camera,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,pass_name_0,pass_0_time_avg_ms,pass_name_1,pass_1_time_avg_ms,pass_name_2,pass_2_time_avg_ms,pass_name_3,pass_3_time_avg_ms,pass_name_4,pass_4_time_avg_ms,pass_name_5,pass_5_time_avg_ms,pass_name_6,pass_6_time_avg_ms,pass_name_7,pass_7_time_avg_ms,pass_name_8,pass_8_time_avg_ms,pass_name_9,pass_9_time_avg_ms,pass_name_10,pass_10_time_avg_ms,pass_name_11,pass_11_time_avg_ms,pass_name_12,pass_12_time_avg_ms,pass_name_13,pass_13_time_avg_ms,pass_name_14,pass_14_time_avg_ms,pass_name_15,pass_15_time_avg_ms,pass_name_16,pass_16_time_avg_ms,pass_name_17,pass_17_time_avg_ms,pass_name_18,pass_18_time_avg_ms,pass_name_19,pass_19_time_avg_ms,pass_name_20,pass_20_time_avg_ms,pass_name_21,pass_21_time_avg_ms,pass_name_22,pass_22_time_avg_ms,pass_name_23,pass_23_time_avg_ms,pass_name_24,pass_24_time_avg_ms,pass_name_25,pass_25_time_avg_ms,pass_name_26,pass_26_time_avg_ms,pass_name_27,pass_27_time_avg_ms,pass_name_28,pass_28_time_avg_ms,pass_name_29,pass_29_time_avg_ms,pass_name_30,pass_30_time_avg_ms,pass_name_31,pass_31_time_avg_ms,renderer_name,run_current_time,camera-mode-name,total_time_min_ms,total_time_median_ms,total_time_max_ms,total_time_avg_ms,total_time_p01_ms,total_time_p10_ms,total_time_p90_ms,total_time_p99_ms,source_material_count,active_material_bin_count,material_bin_compaction_ratio,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_renderer_variant,param_variable,param_to_use_scene,param_to_load_texture,param_use_vfc,param_scene_variant,param_scene_importer,param_scene_path,param_warmup_frames,param_measure_frames,param_vsync,param_camera_mode,param_camera_filepath,param_camera_keyframe_interval,param_to_set_start_frame,param_key_frame,param_profile_window_frames,param_capture_frames,param_capture_stride,param_capture_fps,param_window_width,param_window_height,param_seed,param_material_assign_strategy,param_material_assign_max_open,param_material_assign_locality,param_material_assign_diversity,param_geometry_div,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_object_count,param_material_count,param_geometry_count,param_overdraw_count,param_to_remain_only_in_camera,param_z_min,param_z_max,param_xy_minmax,param_radius,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_alu_calc_count,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error,runner_stderr,runner_skip_reason,runner_missing_assets
38,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00038.csv,8,2,0,19,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,255,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,64,1,1,256,1,100,total,0.06213,depth_prepass,0.00411,geometry,0.00753,lighting,0.03056,tonemap,0.00802,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:29,free,0.06051,0.06198,0.07590,0.06213,0.06070,0.06106,0.06342,0.06374,1,1,1.00000,4225,0,64,100,8,19,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,255,0.5,0.5,64,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,38,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-29.txt",,
39,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00039.csv,9,2,0,19,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,255,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,64,1,1,256,1,100,total,0.11633,visibility,0.00547,visutil_histogram,0.00788,visutil_prefix,0.00192,visutil_flatten,0.00939,gbuffer,0.02242,lighting,0.03032,tonemap,0.00804,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutVisGBuffer,2026-07-30T12:46:30,free,0.11389,0.11677,0.12954,0.11633,0.11402,0.11418,0.11798,0.11952,1,1,1.00000,4225,0,64,100,9,19,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,255,0.5,0.5,64,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,39,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-30.txt",,
40,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00040.csv,8,2,0,20,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,8,1,1,256,1,100,total,0.05798,depth_prepass,0.00284,geometry,0.00483,lighting,0.03053,tonemap,0.00800,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:30,free,0.05670,0.05786,0.06016,0.05798,0.05680,0.05706,0.05939,0.05974,1,1,1.00000,81,0,8,100,8,20,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,8,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,40,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-30.txt",,
41,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00041.csv,9,2,0,20,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,8,1,1,256,1,100,total,0.11481,visibility,0.00358,visutil_histogram,0.00790,visutil_prefix,0.00192,visutil_flatten,0.00946,gbuffer,0.02245,lighting,0.03053,tonemap,0.00797,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutVisGBuffer,2026-07-30T12:46:31,free,0.11184,0.11472,0.25091,0.11481,0.11194,0.11254,0.11590,0.11696,1,1,1.00000,81,0,8,100,9,20,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,8,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,41,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-31.txt",,
42,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00042.csv,8,2,0,21,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,16,1,1,256,1,100,total,0.05861,depth_prepass,0.00312,geometry,0.00514,lighting,0.03055,tonemap,0.00804,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:31,free,0.05715,0.05866,0.06074,0.05861,0.05728,0.05763,0.05968,0.06042,1,1,1.00000,289,0,16,100,8,21,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,16,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,42,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-31.txt",,
43,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00043.csv,9,2,0,21,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,16,1,1,256,1,100,total,0.11494,visibility,0.00376,visutil_histogram,0.00789,visutil_prefix,0.00192,visutil_flatten,0.00942,gbuffer,0.02268,lighting,0.03030,tonemap,0.00798,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutVisGBuffer,2026-07-30T12:46:31,free,0.11200,0.11472,0.24499,0.11494,0.11392,0.11414,0.11565,0.11610,1,1,1.00000,289,0,16,100,9,21,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,16,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,43,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-32.txt",,
44,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00044.csv,8,2,0,22,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,24,1,1,256,1,100,total,0.05918,depth_prepass,0.00328,geometry,0.00548,lighting,0.03057,tonemap,0.00806,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:32,free,0.05766,0.05907,0.07565,0.05918,0.05779,0.05818,0.06045,0.06083,1,1,1.00000,625,0,24,100,8,22,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,24,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,44,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-32.txt",,
45,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00045.csv,9,2,0,22,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,24,1,1,256,1,100,total,0.11494,visibility,0.00403,visutil_histogram,0.00791,visutil_prefix,0.00192,visutil_flatten,0.00938,gbuffer,0.02258,lighting,0.03033,tonemap,0.00799,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutVisGBuffer,2026-07-30T12:46:32,free,0.11254,0.11472,0.14022,0.11494,0.11392,0.11418,0.11590,0.12307,1,1,1.00000,625,0,24,100,9,22,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,24,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,45,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-33.txt",,
46,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00046.csv,8,2,0,23,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,32,1,1,256,1,100,total,0.05993,depth_prepass,0.00372,geometry,0.00591,lighting,0.03050,tonemap,0.00801,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:33,free,0.05830,0.05981,0.07155,0.05993,0.05859,0.05894,0.06115,0.06205,1,1,1.00000,1089,0,32,100,8,23,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,32,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,46,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-33.txt",,
47,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00047.csv,9,2,0,23,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,32,1,1,256,1,100,total,0.11507,visibility,0.00447,visutil_histogram,0.00790,visutil_prefix,0.00192,visutil_flatten,0.00938,gbuffer,0.02253,lighting,0.03035,tonemap,0.00801,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutVisGBuffer,2026-07-30T12:46:33,free,0.11366,0.11472,0.14317,0.11507,0.11392,0.11414,0.11594,0.12813,1,1,1.00000,1089,0,32,100,9,23,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,32,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,47,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-34.txt",,
48,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00048.csv,8,2,0,24,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,40,1,1,256,1,100,total,0.06095,depth_prepass,0.00391,geometry,0.00631,lighting,0.03056,tonemap,0.00804,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:34,free,0.05901,0.06048,0.19664,0.06095,0.05920,0.05955,0.06186,0.07251,1,1,1.00000,1681,0,40,100,8,24,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,40,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,48,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-34.txt",,
49,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00049.csv,9,2,0,24,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,40,1,1,256,1,100,total,0.11529,visibility,0.00482,visutil_histogram,0.00790,visutil_prefix,0.00192,visutil_flatten,0.00938,gbuffer,0.02258,lighting,0.03033,tonemap,0.00798,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutVisGBuffer,2026-07-30T12:46:34,free,0.11392,0.11472,0.24998,0.11529,0.11398,0.11414,0.11610,0.11885,1,1,1.00000,1681,0,40,100,9,24,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,40,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,49,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-35.txt",,
50,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00050.csv,8,2,0,25,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,48,1,1,256,1,100,total,0.06103,depth_prepass,0.00402,geometry,0.00661,lighting,0.03057,tonemap,0.00807,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:35,free,0.05949,0.06099,0.06525,0.06103,0.05971,0.06000,0.06227,0.06272,1,1,1.00000,2401,0,48,100,8,25,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,48,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,50,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-35.txt",,
51,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00051.csv,9,2,0,25,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,48,1,1,256,1,100,total,0.11546,visibility,0.00503,visutil_histogram,0.00791,visutil_prefix,0.00192,visutil_flatten,0.00938,gbuffer,0.02252,lighting,0.03035,tonemap,0.00798,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutVisGBuffer,2026-07-30T12:46:35,free,0.11376,0.11475,0.13242,0.11546,0.11395,0.11414,0.11779,0.11805,1,1,1.00000,2401,0,48,100,9,25,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,48,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,51,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-36.txt",,
52,38_synth_four_one_dimensional_dense_sweeps,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_g2d15rxm\run_00052.csv,8,2,0,26,0,0,0,1,auto,unused,120,600,1,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,0.5,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,56,1,1,256,1,100,total,0.06139,depth_prepass,0.00392,geometry,0.00710,lighting,0.03055,tonemap,0.00805,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,,0.00000,DonutDeferredPrepass,2026-07-30T12:46:36,free,0.05952,0.06131,0.06397,0.06139,0.06000,0.06035,0.06266,0.06310,1,1,1.00000,3249,0,56,100,8,26,0,0,0,1,auto,unused,120,600,0,0,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,64,0.5,0.5,56,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,38_synth_four_one_dimensional_dense_sweeps,0,52,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_12-46-36.txt",,
