run-id,run-name,output-filepath,renderer-variant,visibility-debug-mode,donut-linear-gbuffer,variable,to-use-scene,to-load-texture,use-vfc,scene-variant,scene-importer,scene-path,warmup-frames,measure-frames,auto-terminate,vsync,camera-mode,camera-filepath,camera-keyframe-interval,to-set-start-frame,key-frame,profile-window-frames,capture-frames,capture-output-dir,capture-stride,capture-fps,window-width,window-height,seed,material-assign-strategy,material-assign-max-open,material-assign-locality,material-assign-diversity,camera-pos-x,camera-pos-y,camera-pos-z,camera-lookat-x,camera-lookat-y,camera-lookat-z,camera-near-z,camera-far-z,camera-fov,object-count,material-count,geometry-count,overdraw-count,to-remain-only-in-camera,z-min,z-max,xy-minmax,radius,geometry-div,gbuffer-cnt,texture-count,texture-size,texture-sampling-count,alu-calc-count,pass_name_0,pass_0_time_avg_ms,pass_name_1,pass_1_time_avg_ms,pass_name_2,pass_2_time_avg_ms,pass_name_3,pass_3_time_avg_ms,pass_name_4,pass_4_time_avg_ms,pass_name_5,pass_5_time_avg_ms,pass_name_6,pass_6_time_avg_ms,pass_name_7,pass_7_time_avg_ms,pass_name_8,pass_8_time_avg_ms,pass_name_9,pass_9_time_avg_ms,pass_name_10,pass_10_time_avg_ms,pass_name_11,pass_11_time_avg_ms,pass_name_12,pass_12_time_avg_ms,pass_name_13,pass_13_time_avg_ms,pass_name_14,pass_14_time_avg_ms,pass_name_15,pass_15_time_avg_ms,pass_name_16,pass_16_time_avg_ms,pass_name_17,pass_17_time_avg_ms,pass_name_18,pass_18_time_avg_ms,pass_name_19,pass_19_time_avg_ms,pass_name_20,pass_20_time_avg_ms,pass_name_21,pass_21_time_avg_ms,pass_name_22,pass_22_time_avg_ms,pass_name_23,pass_23_time_avg_ms,pass_name_24,pass_24_time_avg_ms,pass_name_25,pass_25_time_avg_ms,pass_name_26,pass_26_time_avg_ms,pass_name_27,pass_27_time_avg_ms,pass_name_28,pass_28_time_avg_ms,pass_name_29,pass_29_time_avg_ms,pass_name_30,pass_30_time_avg_ms,pass_name_31,pass_31_time_avg_ms,renderer_name,run_current_time,camera-mode-name,total_time_min_ms,total_time_median_ms,total_time_max_ms,total_time_avg_ms,total_time_p01_ms,total_time_p10_ms,total_time_p90_ms,total_time_p99_ms,source_material_count,active_material_bin_count,material_bin_compaction_ratio,variable-geometry-count,variable-overdraw-count,variable-waste-quad-count,variable-alu-op-count,param_renderer_variant,param_variable,param_to_use_scene,param_to_load_texture,param_use_vfc,param_scene_variant,param_scene_importer,param_scene_path,param_warmup_frames,param_measure_frames,param_vsync,param_camera_mode,param_camera_filepath,param_camera_keyframe_interval,param_to_set_start_frame,param_key_frame,param_profile_window_frames,param_capture_frames,param_capture_stride,param_capture_fps,param_window_width,param_window_height,param_seed,param_material_assign_strategy,param_material_assign_max_open,param_material_assign_locality,param_material_assign_diversity,param_geometry_div,param_camera_pos_x,param_camera_pos_y,param_camera_pos_z,param_camera_lookat_x,param_camera_lookat_y,param_camera_lookat_z,param_camera_near_z,param_camera_far_z,param_camera_fov,param_object_count,param_material_count,param_geometry_count,param_overdraw_count,param_to_remain_only_in_camera,param_z_min,param_z_max,param_xy_minmax,param_radius,param_gbuffer_cnt,param_texture_count,param_texture_size,param_texture_sampling_count,param_alu_calc_count,runner_experiment,runner_repeat,runner_run_index,runner_result_row,runner_status,runner_return_code,runner_error,runner_stderr,runner_skip_reason,runner_missing_assets,renderer_variant,renderer,scene,max_open,diversity,active_bins,source_materials,run_index,condition_order,condition_key,condition_label
10,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00010.csv,8,2,0,10,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,1,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,255,1,0.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.47946,depth_prepass,0.09591,geometry,0.32865,lighting,0.0328,tonemap,0.00891,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutDeferredPrepass,2026-07-30T14:17:14,playback,0.05315,0.48534,0.81366,0.47946,0.05392,0.07037,0.75517,0.80765,29,29,1.0,4,0,1,100,8,10,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,255,1.0,0.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,10,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{2620} measure_start{60} measure_end{2560} sample_count{2500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00010.csv_10_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-17-33.txt",,,8,Deferred + prepass,Sponza,255,0.0,29,29,10,10,M255_D0,"29 bins
M255, D0"
11,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00011.csv,9,2,0,11,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,1,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,255,1,0.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.67348,visibility,0.15748,visutil_histogram,0.01152,visutil_prefix,0.00232,visutil_flatten,0.01402,gbuffer,0.41623,lighting,0.03286,tonemap,0.00967,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutVisGBuffer,2026-07-30T14:17:33,playback,0.11469,0.7375,1.32733,0.67348,0.11661,0.13258,1.03763,1.25267,29,29,1.0,4,0,1,100,9,11,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,255,1.0,0.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,11,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{2620} measure_start{60} measure_end{2560} sample_count{2500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00011.csv_11_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-17-52.txt",,,9,Visibility + G-buffer,Sponza,255,0.0,29,29,11,10,M255_D0,"29 bins
M255, D0"
12,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00012.csv,8,2,0,12,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,1,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,255,1,1.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.49542,depth_prepass,0.09722,geometry,0.34383,lighting,0.03234,tonemap,0.00878,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutDeferredPrepass,2026-07-30T14:17:52,playback,0.05338,0.49824,1.064,0.49542,0.05411,0.07024,0.77757,0.96387,29,29,1.0,4,0,1,100,8,12,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,255,1.0,1.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,12,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{2620} measure_start{60} measure_end{2560} sample_count{2500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00012.csv_12_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-18-10.txt",,,8,Deferred + prepass,Sponza,255,1.0,29,29,12,12,M255_D1,"29 bins
M255, D1"
13,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00013.csv,9,2,0,13,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,1,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,255,1,1.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.5342,visibility,0.15792,visutil_histogram,0.01193,visutil_prefix,0.00259,visutil_flatten,0.0145,gbuffer,0.28062,lighting,0.03173,tonemap,0.00908,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutVisGBuffer,2026-07-30T14:18:11,playback,0.11469,0.54874,0.84698,0.5342,0.11645,0.13286,0.75533,0.81126,29,29,1.0,4,0,1,100,9,13,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/main_sponza/NewSponza_Main_glTF_003.gltf,60,2500,0,2,../../../../../scripts/standard_camera.csv,10,0,0,60,0,1,60,1280,720,0,0,255,1.0,1.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,13,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{2620} measure_start{60} measure_end{2560} sample_count{2500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00013.csv_13_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-18-30.txt",,,9,Visibility + G-buffer,Sponza,255,1.0,29,29,13,12,M255_D1,"29 bins
M255, D1"
14,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00014.csv,8,2,0,14,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,1,1,1.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.23239,depth_prepass,0.07471,geometry,0.10409,lighting,0.03182,tonemap,0.0086,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutDeferredPrepass,2026-07-30T14:18:30,playback,0.06291,0.20349,0.57939,0.23239,0.07155,0.13907,0.4096,0.47062,132,1,0.00758,4,0,1,100,8,14,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,1,1.0,1.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,14,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00014.csv_14_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-18-37.txt",,,8,Deferred + prepass,Bistro,1,1.0,1,132,14,14,M1_D1,"1 bins
M1, D1"
15,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00015.csv,9,2,0,15,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,1,1,1.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.31999,visibility,0.13818,visutil_histogram,0.01226,visutil_prefix,0.00209,visutil_flatten,0.01504,gbuffer,0.07721,lighting,0.03411,tonemap,0.00963,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutVisGBuffer,2026-07-30T14:18:37,playback,0.1177,0.30397,0.62275,0.31999,0.12259,0.22128,0.47181,0.52512,132,1,0.00758,4,0,1,100,9,15,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,1,1.0,1.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,15,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00015.csv_15_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-18-44.txt",,,9,Visibility + G-buffer,Bistro,1,1.0,1,132,15,14,M1_D1,"1 bins
M1, D1"
16,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00016.csv,8,2,0,16,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,4,1,1.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.23614,depth_prepass,0.07477,geometry,0.10735,lighting,0.03192,tonemap,0.00854,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutDeferredPrepass,2026-07-30T14:18:44,playback,0.06262,0.20534,0.75389,0.23614,0.06605,0.13955,0.42403,0.48778,132,4,0.0303,4,0,1,100,8,16,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,4,1.0,1.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,16,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00016.csv_16_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-18-51.txt",,,8,Deferred + prepass,Bistro,4,1.0,4,132,16,16,M4_D1,"4 bins
M4, D1"
17,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00017.csv,9,2,0,17,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,4,1,1.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.32763,visibility,0.13828,visutil_histogram,0.01281,visutil_prefix,0.00211,visutil_flatten,0.01595,gbuffer,0.08381,lighting,0.03347,tonemap,0.00963,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutVisGBuffer,2026-07-30T14:18:51,playback,0.11712,0.31066,0.63213,0.32763,0.12986,0.22768,0.48003,0.53222,132,4,0.0303,4,0,1,100,9,17,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,4,1.0,1.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,17,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00017.csv_17_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-18-58.txt",,,9,Visibility + G-buffer,Bistro,4,1.0,4,132,17,16,M4_D1,"4 bins
M4, D1"
18,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00018.csv,8,2,0,18,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,16,1,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.23468,depth_prepass,0.07466,geometry,0.10597,lighting,0.03187,tonemap,0.00856,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutDeferredPrepass,2026-07-30T14:18:58,playback,0.06314,0.20474,0.61488,0.23468,0.06614,0.13946,0.41648,0.47994,132,16,0.12121,4,0,1,100,8,18,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,16,1.0,0.5,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,18,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00018.csv_18_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-19-05.txt",,,8,Deferred + prepass,Bistro,16,0.5,16,132,18,18,M16_D0.5,"16 bins
M16, D0.5"
19,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00019.csv,9,2,0,19,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,16,1,0.5,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.33313,visibility,0.13839,visutil_histogram,0.01291,visutil_prefix,0.00211,visutil_flatten,0.01601,gbuffer,0.08924,lighting,0.03311,tonemap,0.00975,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutVisGBuffer,2026-07-30T14:19:05,playback,0.12179,0.31514,0.91805,0.33313,0.12611,0.23165,0.48509,0.53827,132,16,0.12121,4,0,1,100,9,19,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,16,1.0,0.5,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,19,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00019.csv_19_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-19-13.txt",,,9,Visibility + G-buffer,Bistro,16,0.5,16,132,19,18,M16_D0.5,"16 bins
M16, D0.5"
20,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00020.csv,8,2,0,20,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,1,0.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.232,depth_prepass,0.0747,geometry,0.10392,lighting,0.03178,tonemap,0.00839,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutDeferredPrepass,2026-07-30T14:19:13,playback,0.06317,0.2033,0.48115,0.232,0.06611,0.13914,0.40928,0.4711,132,64,0.48485,4,0,1,100,8,20,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,64,1.0,0.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,20,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00020.csv_20_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-19-20.txt",,,8,Deferred + prepass,Bistro,64,0.0,64,132,20,20,M64_D0,"64 bins
M64, D0"
21,39_real_sponza_bistro_bin_diversity_under30,C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00021.csv,9,2,0,21,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,1,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,captures,1,60,1280,720,0,0,64,1,0.0,0,0,-10,0,0,0,0.1,1000,0.785,1,1,1,0,0,-1,1,1,0.5,1,1,1,256,1,100,total,0.33619,visibility,0.13962,visutil_histogram,0.01232,visutil_prefix,0.0023,visutil_flatten,0.01505,gbuffer,0.0959,lighting,0.03345,tonemap,0.00891,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,DonutVisGBuffer,2026-07-30T14:19:20,playback,0.14259,0.32035,0.59235,0.33619,0.14685,0.23907,0.47894,0.53494,132,64,0.48485,4,0,1,100,9,21,1,1,1,0,assimp,../../../../../assets/scenes/unpacked/Bistro_v5_2/BistroExterior.fbx,60,5500,0,2,../../../../../scripts/standard_camera_bistro.csv,10,0,0,60,0,1,60,1280,720,0,0,64,1.0,0.0,1,0.0,0.0,-10.0,0.0,0.0,0.0,0.1,1000.0,0.785,1,1,1,0,0,-1.0,1.0,1.0,0.5,1,1,256,1,100,39_real_sponza_bistro_bin_diversity_under30,0,21,0,success,0,,"Scene CPU cache disabled; rebuilding source scene.
[FrameCounter] frames{5620} measure_start{60} measure_end{5560} sample_count{5500} window_frames{60}
Saved CSV: C:\Users\mgkim15\AppData\Local\Temp\tvbperf_exre16dr\run_00021.csv_21_result.csv
Log saved to: D:\project\TVBPerf\out\build\x64-Release\bin\Release\logs\log_2026-07-30_14-19-28.txt",,,9,Visibility + G-buffer,Bistro,64,0.0,64,132,21,20,M64_D0,"64 bins
M64, D0"
